text,count
"Le capital de solvabilité requis du Groupe , calculé en application de la formule standard , atteint 12 464 millions d'euros contre 7 956 millions d'euros en 2021 . ",1
"Le ratio de couverture du capital de solvabilité requis par les fonds propres éligibles , qui en résulte , se porte à 226 % contre 351 % à la clôture de l'exercice précédent . ",1
"Le minimum de capital requis du Groupe sur base consolidée , calculé en application de la formule standard , atteint 4 064 millions d'euros contre 3 898 millions d'euros en 2021 . ",1
Le ratio de couverture du minimum de capital requis du Groupe sur base consolidée par les fonds propres éligibles se porte à 460 % contre 715 % à la clôture de l'exercice précédent . ,1
"Une telle construction du bilan prudentiel diffère des principes suivis pour l'établissement du bilan en normes françaises . Les principaux écarts de valorisation concernent , d'une part , les actifs de placement du Groupe , enregistrés en valeur de marché , et les provisions techniques , d'autre part , inscrites au bilan prudentiel à leur valeur économique qui correspond à une valeur de transfert . ",1
Risque de ,1
5 ,1
Risque de marché 36 % ,1
Répartition du capital de solvabilité requis ,1
Autres 1 % ,1
PartnerRe 33 % ,1
Capital de solvabilité requis diversifié 66 % ,1
Répartition par modules de risque ,1
Risque de crédit 4 % ,1
Risque de souscription santé 6 % ,1
Risque opérationnel 5 % ,1
Risque de souscription vie 19 % ,1
Actifs en valeur de marché ( cf. partie D1 ) ,1
"En tant que Groupe d'assurance , l'activité de Covéa consiste , par nature , à créer de la valeur en gérant des risques , inhérents pour l'essentiel à son activité . Les risques auxquels le Groupe est exposé sont gérés et suivis de manière permanente par le dispositif de contrôle mis en uvre au sein du Groupe . ",1
"La formule standard est globalement adaptée au profil de risque du Groupe . Ainsi , le capital de solvabilité requis évalué en normes Solvabilité  permet de quantifier les risques auxquels est exposé le Groupe . D'autres risques non capturés en tant que tels par la formule standard sont par ailleurs suivis et gérés . ",1
Valorisation aux fins de solvabilité ,1
"Les catégories d'actifs et de passifs qui composent le bilan prudentiel ont été valorisées conformément aux normes Solvabilité II , à des montants pour lesquels ces derniers pourraient être échangés dans le cadre d'une transaction conclue dans des conditions de concurrence normales . ",1
Des tests de sensibilité sont réalisés dans le cadre des processus de solvabilité prospective et de surveillance continue . Ils ont permis de démontrer la résilience du ratio de couverture du capital de solvabilité requis du Groupe dans des circonstances très défavorables . ,1
L'évolution des ratios de couverture du capital de solvabilité et du minimun de capital requis résulte de l'acquisition de PartnerRe . ,1
Aucun manquement à l'exigence de capital de solvabilité requis n'est intervenu au cours de la période de référence . ,1
A. Activité et résultats ,1
A1 . Activité ,1
MMA VIE ASSURANCES MUTUELLES ,1
MMA IARD ASSURANCES MUTUELLES ,1
MMA IARD ,1
BPCE ARD ,1
FIDELIA ASSISTANCE ,1
COVEA LUX * ,1
COVEA SGAM ,1
Ple AM - GMF ,1
MMA VIE ,1
COVEA COOPERATIONS ,1
ASSURANCE VIE FRANCE ,1
MAAF VIE ,1
GMF VIE ,1
ASSURANCE INTERNATIONAL ,1
COVEA INSURANCE ,1
JURIDIQUE ,1
COVEA PROTECTION ,1
ASSURANCE NON - VIE FRANCE ,1
Famille AM - GMF  AM - GMF ,1
A1.1 . Informations Générales ,1
Le groupe d'assurance mutualiste Covéa a pour mission de veiller à la pérennité et au développement des entreprises affiliées et de leurs filiales . ,1
"La société fatière du groupe Covéa est une SGAM ( Société de Groupe d'Assurance Mutuelle ) . Elle exerce une influence dominante , coordonnant les décisions , y compris financières , de ses entreprises affiliées et disposant de pouvoirs de contrôle . Elle noue et gère des relations de solidarité financière fortes et durables avec ses entreprises affiliées . ",1
"Huit entreprises appartenant au monde mutualiste et paritaire , réparties en trois familles , sont affiliées à la SGAM Cova  ",1
"Famille MMA : MMA IARD Assurances Mutuelles , MMA Vie Assurances Mutuelles , Le Finistère Assurance , SMI ",1
"Famille MAAF  MAAF Assurances , MAAF Santé , APGIS ",1
"Parmi ces entreprises affiliées à la SGAM Covéa , certaines sont actionnaires de Covéa Coopérations , société de réassurance de droit français qui détient , à son tour , directement ou indirectement , tout ou partie du capital des principales sociétés opérationnelles du Groupe . ",1
Ple MMA ,1
Cova Coopérations constitue ainsi la structure pivot entre les entreprises affiliées à la SGAM Cova et les principales sociétés opérationnelles du Groupe . ,1
"La cession du portefeuille d'Assurances Mutuelles de France à la Sauvegarde et la fusion - absorption d'Assurances Mutuelles de France par La Garantie Mutuelle des Fonctionnaires , société absorbante , ont été réalisées le 1er novembre 2022. A l'issue de ces opérations , le pôle AM - GMF , composé uniquement de La Garantie Mutuelle des Fonctionnaires , dont la dénomination sociale est devenue AM - GMF , conserve une quote - part dans le capital de Covéa Coopérations de 33,33 % . ",1
Organigramme simplifié du groupe Covéa au 31 décembre 2022 ,1
LE FINISTERE ,1
GMF ASSURANCES ,1
MAAF ASSURANCES SA ,1
Profil de risque ,1
"Le dispositif de contrôle déployé au sein du groupe Covéa garantit une maîtrise et un pilotage efficace des risques auxquels le Groupe est exposé . Il permet aux instances de gouvernance de disposer de manière régulière des informations nécessaires au pilotage et à la gestion des risques et des activités du Groupe . Les systèmes de gestion des risques , de contrôle interne , de conformité , d'audit interne et la fonction actuarielle contribuent notamment au dispositif global de contrôle . ",1
MEDICAL INSURANCE ,1
D2 . Provisions techniques . ,1
D5 . Autres informations . ,1
E. Gestion du capital . ,1
E1 . Fonds propres .. ,1
E3 . Utilisation du sous - module  risque sur actions  fondé sur la durée dans le capital de solvabilité requis ... ,1
E5 . Non - respect du minimum de capital requis et non - respect du capital de solvabilité requis E6 . Autres informations ,1
Annexes .... ,1
3 ,1
 2 ,1
Synthèse ,1
"Le présent rapport sur la solvabilité et la situation financière ( Solvency and Financial Condition Report ou SFCR ) ,  destination du public , est établi en application des articles 51 à 56 , 256 et 256bis de la directive 2009 / 138 / CE du parlement européen et des articles 290 à 298 et 359 à 364 du Règlement Délégué 2015/35 ( UE ) . ",1
"Ce rapport concerne la période de référence du 1 janvier 2022 au 31 décembre 2022.  est composé d'une synthèse , de cinq parties ( activités et résultats , système de gouvernance , profil de risque , valorisation à des fins de solvabilité , gestion du capital ) et d'états de reporting quantitatifs , présentés ",1
en annexe . ,1
"Ce rapport , relatif à l'exercice 2022 , a été présenté au Comité d'audit et au Comité des risques du 10 mai 2023 et a été approuvé par le Conseil d'administration lors de la séance du 16 mai 2023.  est par ailleurs communiqué à l'Autorité de contrôle prudentiel et de résolution ( ACPR ) . ",1
Faits marquants ,1
"Le 12 juillet 2022 , Covéa a finalisé l'acquisition de PartnerRe auprès d'Exor . Le coût d'acquisition , entièrement réglé en numéraire , s'établit à 8,0 milliards d'euros , après prise en compte de la couverture de change mise en place en amont de l'opération et des frais d'acquisition . ",1
D3 . Autres passifs .. ,1
D. Valorisation à des fins de Solvabilité . ,1
Le Groupe a fait évoluer sa gouvernance opérationnelle au 1r janvier 2023 avec notamment la création d'un Comité de Direction Groupe pour débattre et piloter les aspects stratégiques et financiers du Groupe . ,1
C7 . Autres informations .... ,1
CO vea ,1
Sommaire ,1
Synthèse ... ,1
A. Activité et résultats .... ,1
A1 . Activité ... ,1
A2 . Résultat de souscription ... ,1
B. Systme de Gouvernance ,1
B3 . Système de gestion des risques  ,1
B4 . Systme de contrôle interne ,1
B6 . Fonction Actuarielle  ,1
B7 . Sous - traitance .. ,1
C. Profil de risque .. ,1
C1 . Risque de souscription . C2 . Risque de marché . ,1
C3 . Risque de crédit  ,1
C4 . Risque de liquidité . ,1
"PartnerRe est un réassureur de référence , bénéficiant d'une marque et d'expertises techniques reconnues mondialement . PartnerRe dispose d'une offre complète et diversifiée aussi bien en réassurance non - vie qu'en réassurance vie et santé . Les risques sont souscrits dans le monde entier , en particulier en Amérique du Nord , en Europe et dans la région Asie - Pacifique . ",1
"L'acquisition de PartnerRe s'inscrit dans la stratégie de long terme de Covéa , qui anticipe les évolutions de l'environnement mondial de l'assurance en diversifiant ses produits , ses risques et les zones géographiques dans lesquelles le Groupe est présent . Elle renforce son positionnement sur l'ensemble de la chaîne de valeur des métiers de gestion et de maîtrise des risques et permet de constituer un groupe d'assurance et de réassurance européen de premier plan . ",1
"Le groupe PartnerRe a été intégré dans le ratio de solvabilité du groupe Covéa , à titre exceptionnel et transitoire au 31 décembre 2022 , selon la méthode dite de déduction et agrégation , basée sur les exigences réglementaires locales ( BMA ) , ajustées i ) des impacts de la révision cible du régime BMA , ii ) de la prise en compte des exigences de Solvabilité 2 pour l'éligibilité des dettes en fonds propres et ii ) d'un montant complémentaire du capital requis de 5 % tel qu'établi avec l'autorité de supervision du groupe Cova (  ACPR » ) . Le groupe PartnerRe sera intégré dans le ratio de solvabilité du groupe Cova selon la méthode fondée sur la consolidation comptable à compter du 1r trimestre 2023 . ",1
Activité et résultats ,1
L'exercice 2022 a été marqué par la cession des filiales italiennes du Groupe en juillet 2022 et par une forte dégradation du résultat au Royaume - Uni dans un marché très concurrentiel . Une inflation particulièrement élevée et une hausse des fréquences des sinistres ont également pesé sur le résultat . Un plan de retour à l'équilibre a été mis en place entraînant des charges non récurrentes liées à des dépréciations d'actifs incorporels . ,1
"L'exercice 2022 a été marqué par l'acquisition de PartnerRe dont la contribution aux primes acquises et au résultat de l'exploitation économique s'établit respectivement à 4,1 milliards d'euros et à 409 millions d'euros pour la période du 12 juillet au 31 décembre 2022. Pour les autres activités de réassurance , le résultat est déficitaire , avec une sinistralité qui reste élevée en réassurance vie . ",1
Principaux indicateurs de performance financière ,1
"Les produits financiers nets progressent de 314 millions d'euros en raison principalement de 'acquisition de PartnerRe dont la contribution s'établit à 341 millions d'euros pour la période du 12 juillet 2022 au 31 décembre 2022. Le taux de rendement moyen des placements s'établit ainsi à 2,5 % contre 2,2 % à fin 2021 . ",1
1 Le résultat de l'exploitation économique correspond à l'agrégat  Résultat de l'exploitation économique avant dotations aux amortissements et dépréciation des écarts d'acquisition  du compte de résultat ( Partie 5  Etats financiers  du rapport annuel ) . ,1
2 Produits financiers nets  hors ajustements ACAV et produits financiers nets des autres activités présentées dans la partie A4 du présent rapport . ,1
"3 Taux de rendement moyen des placements  hors ajustements ACAV , charges de financement et produits financiers nets des autres activités présentées dans la partie A4 du présent rapport . ",1
 4 ,1
Système de gouvernance ,1
Le groupe d'assurance mutualiste Covéa a pour mission de veiller à la pérennité et au développement des entreprises affiliées et de leurs filiales . La société faîtière du Groupe est une SGAM ( Société de Groupe d'Assurance Mutuelle ) qui noue et gère des relations de solidarité financière fortes et durables avec ses entreprises affiliées . Le Groupe est administré par un Conseil d'administration . ,1
"Le système de gouvernance du Groupe est en adéquation avec son modèle économique et ses activités , et contribue à la mise en œuvre de sa stratégie : il repose sur une séparation claire des responsabilités et sur dispositif efficace de communication , grâce notamment aux instances de décision et d'information en place . I favorise les coopérations et garantit une gestion saine et prudente de ses entreprises . ",1
DIRECTION GÉNÉRALE ,1
"(  ) A compter du 1r Janvier 2023 , le Comité exécutif Covéa est remplacé par le Comité de direction Groupe ",1
Dans le contexte de l'acquisition de PartnerRe qui représente une transformation majeure pour le Groupe  ,1
"Le Conseil d'administration de Covéa a décidé de dissocier les fonctions de Président du Conseil d'administration et de Directeur général , et a nommé M. Michel Gougnard Président du Conseil d'administration de Covéa à compter du 1r juillet 2022. M. Thierry Derez a été reconduit dans sa fonction de Directeur général . ",1
"2,5 % ",1
Rendement moyen des placements ,1
ur ,1
"15,3 ",1
Covéa est un groupe mutualiste multimarques qui opère sur les marchés de l'assurance et de la réassurance : ,1
"Sur le marché de l'assurance français , Covéa opère principalement à travers trois marques fortes et complémentaires MAAF , MMA et GMF , qui offrent une gamme de produits complète et diversifiée couvrant l'ensemble des besoins de ses clients et sociétaires . Leader en assurance de biens et responsabilité sur le marché français , Covéa protège 11,5 millions de clients et sociétaires  fin 2022. Covéa a également une activité dassurance à l'international , principalement à travers Cova Insurance , filiale du Groupe basée au Royaume - Uni et intervenant sur le marché de 'assurance non - vie . ",1
"Sur le marché de la réassurance , Covéa intervient principalement à travers la marque PartnerRe , 'un des principaux acteurs mondiaux de la réassurance , dont l'acquisition a été finalisée en juillet 2022 PartnerRe dispose d'une large gamme de produits en réassurance non - vie et en réassurance vie , et accompagne les compagnies d'assurance dans le monde entier . Cova opre également sur le marché de la réassurance via Covéa Coopérations . ",1
 3 ,1
Principaux indicateurs de performance - Assurance France ,1
Primes acquises ( en Mds € ) ,1
"1,6 ",1
Principaux indicateurs de performance¹ - Réassurance ,1
Principaux indicateurs de performance - Assurance International ,1
-108 ,1
"5,8 ",1
Produits financiers nets ( en Mds € ) ,1
"2,3 ",1
"En assurance non - vie , l'exercice l'année 2022 a été marqué par une sinistralité climatique exceptionnelle et une hausse de l'inflation pesant les rglements et la charge de provisionnement . Ces effets ont été partiellement compensés par les cessions en réassurance , des reprises de provisions d'égalisation et l'impact favorable de la remontée des taux d'intérêt sur le provisionnement des rentes . Le ratio combiné s'établit ainsi à 99,1 % , en hausse de 2,5 points . En assurance vie , le résultat de l'exploitation économique est relativement stable par rapport à 2021 . ",1
CSE INSURANCE COMPANY ,1
COMPANY ** ,1
3 177 ,1
"Le Conseil d'administration de Covéa Coopérations du 6 avril 2023 a approuvé la cession à PartnerRe des droits de renouvellement de l'activité de réassurance Non Vie , Vie et Santé . Ainsi , à compter du 2 juillet 2023 , les affaires nouvelles et renouvellements seront réalisés par PartnerRe , Covéa Coopérations conservant la gestion des engagements souscrits avant cette date . Les traités souscrits avec SCOR Ireland et SCOR Global Reinsurance Ireland ne sont pas concernés par cette opération . ",1
"Cova Finance est la société de gestion de portefeuille de la majorité des sociétés françaises du groupe Covéa . Au 31 décembre 2022 , le montant des actifs gérés par Covéa Finance s'élève à 80,9 milliards d'euros et se décompose de la manière suivante : ",1
"20 mandats de gestion pour le compte des sociétés du Groupe , ou de mutuelles partenaires , pour un total de 67,3 milliards d'euros ; ",1
"Une gamme de 54 OPC dont 4 FPI pour un total de 13,6 milliards d'euros . ",1
"Cova Finance met en uvre une gestion active dans le cadre d'un processus d'investissement rigoureux et extrêmement discipliné en matière de contrôle des risques , dans un objectif de recherche de performance dans la durée . Grâce au travail de ses équipes de recherche intégrées , la société fait preuve d'une capacité d'analyse reconnue qui lui permet d'anticiper les évolutions de son environnement . Par ailleurs , la prise en compte des critères extra - financiers dans la gestion des actifs constitue un axe majeur pour Cova Finance . ",1
"Covéa Immobilier est une structure interne mutualisant les moyens et les savoir - faire des marques MAAF , MMA et GMF dans le domaine de la gestion d'immeubles de placement comme d'exploitation . Cova Immobilier gère des actifs composés à 67 % d'immeubles tertiaires et à 33 % d'immeubles résidentiels . Ces biens sont situés pour la plupart en région parisienne , et plus particulièrement dans le Quartier central des affaires à Paris . Covéa Immobilier s'est engagé dans une démarche volontariste et ambitieuse d'amélioration de la performance énergétique et environnementale de son patrimoine immobilier . ",1
A1.3 . Chiffres clés ,1
Le tableau ci - dessous présente la décomposition du résultat net selon les segments reflétant les activités du Groupe : ,1
Assurance France ,1
Assurance internationale ,1
Rassurance ,1
Autres activités ,1
Tableau 2  Résultat net ( part du Groupe ) ,1
Le résultat net ( part du Groupe ) sétablit à 896 millions d'euros au 31 décembre 2022 : ,1
"Le résultat net des activités dassurance en France s'établit à 778 millions d'euros , en baisse de 105 millions d'euros par rapport au 31 décembre 2021. Cette diminution résulte principalement des activités d'assurance non - vie impactées par une sinistralité climatique exceptionnelle en 2022 , ainsi que par l'environnement de hausse de l'inflation et des taux d'intérêt . En assurance vie , le résultat net est quasi - stable par rapport à 2021 . ",1
"Le résultat net des activités dassurance à linternational diminue fortement et représente une perte de 117 millions d'euros . Elle s'explique principalement par le résultat de la filiale du groupe au Royaume - Uni , pénalisé par des pertes techniques et des coûts non récurrents comptabilisés suite à la mise en place d'un plan de retour à l'équilibre . ",1
A1.2.3 . Autres activités : gestion d'actifs ,1
"Le portefeuille de Covéa Coopérations intègre également deux traités en quote - part avec les sociétés SCOR Ireland et SCOR Global Reinsurance Ireland . Ces derniers couvrent principalement des risques de mortalité , morbidité et longévité , notamment aux Etats - Unis . ",1
"La réassurance non - vie correspond aux segments  dommages et responsabilité  et  spécialité » . Les risques réassurés incluent notamment les risques agricoles , aviation et aérospatial , responsabilité , catastrophes , engineering , ainsi que les risques financiers , maritimes , automobile , multi - branches , santé aux États - Unis et dommages . ",1
"En réassurance vie et santé , Covéa Coopérations propose une offre couvrant essentiellement les risques santé , prévoyance et emprunteur , en particulier en France . ",1
La répartition des primes acquises brutes par segment en base annuelle 2022 est la suivante : ,1
Vie et santé 20 % ,1
Spécialité 24 % ,1
Les activités de PartnerRe sont géographiquement diversifiées avec des primes souscrites dans le monde entier . La répartition des primes acquises brutes par zone géographique en base annuelle 2022 est la suivante : ,1
"Asie , Australie et Nouvelle - Zélande 9 % ",1
Europe 30 % ,1
Autres 4 % ,1
Dommages et responsabilité 56 % ,1
"PartnerRe réalise son activité par le biais de courtiers ou directement auprès des compagnies d'assurances , qui représentent respectivement 76 % et 24 % des primes acquises brutes en base annuelle 2022 . ",1
Amérique du Nord 57 % ,1
"Les bureaux principaux de PartnerRe sont situés à Pembroke , Dublin , Stamford , Toronto , Paris , Singapour et Zurich . En 2022 , PartnerRe compte plus de 1 100 collaborateurs en équivalent temps plein . ",1
Ventilation des primes basée sur la localisation géographique des entreprises cédantes . ,1
Cova Coopérations ,1
Le Groupe opre sur le marché de la réassurance également via Covéa Coopérations  ,1
"En réassurance non - vie , Covéa Coopérations propose une offre couvrant principalement les risques dommages aux biens , automobile et engineering . Le portefeuille est diversifié géographiquement avec des risques localisés dans 50 pays . Les affaires directement acceptées auprès des cédantes représentent 45 % des primes contre 55 % par l'intermédiaire de courtiers de réassurance . ",1
"En réassurance , le résultat net sétablit à 214 millions d'euros et intègre une contribution de PartnerRe de 348 millions d'euros pour la période du 12 juillet 2022 au 31 décembre 2022. Le résultat net de Covéa Coopérations reste déficitaire , principalement sous l'effet d'une sinistralité qui reste élevée en réassurance vie . ",1
"Le ratio combiné du Groupe s'élève à 98,2 %  contre 97,1 % au 31 décembre 2021 . ",1
Le résultat net des autres activités reste stable et s'élève à 21 millions d'euros au 31 décembre 2022 . ,1
 Y compris résultat des autres activités de PartnerRe . ,1
942 ,1
379 ,1
3 890 ,1
2 091 ,1
3 525 ,1
328 ,1
54 9 888 ,1
2470 ,1
2 948 ,1
5 418 ,1
3 874 ,1
2 055 ,1
3 542 ,1
310 ,1
2 392 ,1
1 321 ,1
Total primes acquises ,1
Total assurance de personnes ,1
5418 ,1
Hors amortissements des actifs incorporels issus de l'acquisition nets des frais d'acquisition reportés de PartnerRe sur la période et hors coûts non récurrents constatés au Royaume - Uni pour des montants respectifs de -293 millions d'euros et -61 millions d'euros . ,1
A2 . Résultat de souscription ,1
A2.1 . Activités et résultat des entités d'assurance françaises ,1
Dont assurance de biens et responsabilité Dont assurance de personnes ,1
Risques privés ,1
9 888 ,1
695 ,1
Epargne  Retraite ,1
364 ,1
Tableau 3  Performance de souscription ,1
"Au 31 décembre 2022 , les primes acquises du Groupe s'élèvent à 15 306 millions d'euros et diminuent de 0,7 % par rapport au 31 décembre 2021  ",1
Protection juridique et assistance ,1
Total assurance de biens et responsabilité ,1
Santé et prévoyance ,1
"En réassurance vie et santé , PartnerRe propose des solutions de réassurance couvrant les risques de mortalité , morbidité et longévité ainsi que des solutions de réassurance financière . ",1
"PartnerRe offre une large gamme de produits et suit la performance de ses activités au travers de trois segments   dommages et responsabilité » , « spécialité » , « vie et santé  . ",1
Ple MAAF ,1
Activités d'assurance directe ,1
Primes acquises du Groupe ,1
16 874 ,1
5 822 ,1
22 696 ,1
2021 15 408 ,1
1 951 17 359 ,1
1 705 ,1
19 064 ,1
Tableau 1  Primes acquises du Groupe ,1
"L'acquisition de PartnerRe ayant été finalisée le 12 juillet 2022 , les primes acquises du Groupe à fin 2022 intgrent une contribution de PartnerRe sur la période du 12 juillet 2022 au 31 décembre 2022 . ",1
"L'évolution des primes s'explique d'abord par la forte progression sur les activités de réassurance résultant de l'acquisition de PartnerRe , dont la contribution s'établit à 4 082 millions d'euros au 31 décembre 2022. Les primes des activités dassurance diminuent de 2,8 % en raison principalement de la baisse constatée sur les activités d'assurance à l'international à la suite de la cession des filiales du Groupe en Italie . Sur le marché français , la diminution des primes provient du recul de 7,2 % de la collecte brute sur le marché épargne - retraite . Le Groupe poursuit sa croissance sur le marché des assurances de biens et responsabilité et sur le marché de la santé et prévoyance , dont les primes progressent respectivement de 0,5 % et de 3,3 % au 31 décembre 2022 . ",1
A1.2.1 . Activités d'assurance ,1
A1.2.1.1 . Activités d'assurance des entités françaises ,1
Activités ,1
"En France , Covéa s'appuie principalement sur trois marques fortes  ",1
Activités de réassurance ,1
Assurance  entités internationales ,1
"PartnerRe propose des solutions de réassurance aux compagnies d'assurance permettant de réduire la volatilité de leurs résultats , de renforcer leurs fonds propres et de développer leurs activités . PartnerRe accompagne ses clients dans le monde entier en proposant des contrats de réassurance proportionnelle ou non proportionnelle , par le biais de traités ou de réassurance facultative . Lactivité de réassurance est réalisée par les principales filiales de PartnerRe Ltd , société mère basée aux Bermudes . ",1
Assurance  entités françaises ,1
MAAF SANTE ,1
REASSURANCE ,1
PARTNERRE ** ,1
AUTRES ACTIVITÉS ,1
COVEA FINANCE ,1
* Société de réassurance interne ,1
** Détention par MMA IARD Assurances Mutuelles ,1
*** Ensemble des entités constituant le groupe PartnerRe ,1
"Groupe d'assurance mutualiste de droit français , Covéa est placé sous la supervision de l'Autorité de Contrôle Prudentiel et de Résolution ( ACPR , 4 Place de Budapest , CS 92459 , 75436 Paris Cedex 09 ) et établit des comptes combinés en normes françaises . Ses commissaires aux comptes titulaires sont PricewaterhouseCoopers Audit représenté par M. Gérard Courrèges et M. Frédéric Trouillard - Mignen et Mazars représenté par M. Christophe Berrard . ",1
"Le périmètre prudentiel du groupe Covéa , présenté dans le tableau S.32.01.22  Entreprises dans le périmètre du Groupe » , annexé au présent rapport , correspond au périmètre de combinaison des comptes en normes françaises . Les activités des filiales d'assurance et de réassurance du Groupe sont décrites dans leur rapport sur la solvabilité et la situation financière , le cas échéant , et dans la partie A1.2  Activités du Groupe  du présent rapport . ",1
A1.2 . Activités du Groupe ,1
Cova est un groupe mutualiste multimarques qui opère sur les marchés de l'assurance et de la réassurance : ,1
"Sur le marché de lassurance français , Covéa opère principalement à travers trois marques fortes et complémentaires MAAF , MMA et GMF , qui offrent une gamme de produits complète et diversifiée couvrant l'ensemble des besoins de ses clients et sociétaires . Leader en assurance de biens et responsabilité sur le marché français , Covéa protège 11,5 millions de clients et sociétaires à fin 2022. Covéa a également une activité d'assurance à l'international , principalement à travers Covéa Insurance , filiale du Groupe basée au Royaume - Uni et intervenant sur le marché de l'assurance non - vie . ",1
"Sur le marché de la réassurance , Covéa intervient principalement à travers la marque PartnerRe , 10me réassureur mondial , dont l'acquisition a été finalisée en juillet 2022. PartnerRe dispose d'une large gamme de produits en réassurance non - vie et en réassurance vie , et accompagne les compagnies d'assurance dans le monde entier . Covéa opère également sur le marché de la réassurance via Covéa Coopérations . ",1
La répartition des primes acquises du Groupe au 31 décembre 2022 est la suivante : ,1
"MAAF , assureur mutualiste sans intermédiaire proposant des solutions globales pour les particuliers et les professionnels ; ",1
"MMA , assureur mutualiste à réseaux de distribution intermédiés , intervenant sur les marchés des particuliers , des professionnels , des entreprises , des associations et des collectivités locales ; ",1
"GMF , assureur mutualiste sans intermédiaire , référence des agents du service public , intervenant sur les marchés des particuliers . ",1
"Le Groupe s'appuie également sur APGIS et SMI , intervenant sur le marché de la santé et de la prévoyance , et sur Le Finistère opérant notamment sur le marché de l'assurance habitation et des risques professionnels . ",1
A1.2.1.2 . Activités d'assurance des entités internationales ,1
"Le Groupe est présent en assurance directe dans trois pays au 31 décembre 2022. Le Royaume - Uni , principale implantation du Groupe , représente 64 % des primes acquises à l'international à fin 2022 . ",1
Royaume - Uni ,1
"Cova Insurance propose des garanties en assurance dommages et responsabilité à destination des particuliers et des entreprises . En février 2015 , Covéa a renforcé sa présence au Royaume - Uni par 'acquisition du groupe Sterling qui opérait notamment sur les marchés de lassurance habitation moyenne et haut de gamme et de la prévoyance . Les activités non - vie du groupe Sterling ont été intégrées au sein de Covéa Insurance fin 2015. Covéa Insurance distribue ses produits à travers différents réseaux de distribution , notamment des courtiers . ",1
Etats - Unis ,1
"Civil Service Employees ( CSE ) Insurance Company commercialise des produits d'assurance dommages et responsabilité à destination des particuliers et des professionnels . Sur le marché des particuliers , CSE Insurance Company opère sur les marchés de lassurance automobile et habitation . Présente essentiellement en Californie , mais aussi en Utah , au Nevada et en Arizona , CSE Insurance Company distribue ses produits par le biais d'un réseau d'agents non exclusifs et d'un partenariat avec un courtier en Utah . ",1
"En août 2022 , Covéa a mis fin de manière concertée à l'accord de cession de CSE , conclu en septembre 2021 avec le groupe américain Porch . ",1
Irlande ,1
"Historiquement , Medical Insurance Company DAC ( MIC ) intervient sur le marché de l'assurance de responsabilité civile médicale essentiellement en France . La souscription de nouveaux risques a été arrêtée en novembre 2015 . ",1
"En octobre 2022 , Covéa a conclu un accord de cession de la société MIC avec le groupe Compre . Sous réserve de l'obtention préalable des autorisations réglementaires , cette opération devrait être finalisée courant 2023 . ",1
Italie ,1
"Dans le cadre de l'accord signé fin juin 2021 , la banque italienne Banco BPM a exercé le 12 avril 2022 son option d'achat des parts détenues par Covéa dans l'ensemble Bipiemme Vita et Bipiemme Assicurazioni . A la suite de l'approbation des autorités de contrôle italiennes , le groupe Covéa a finalisé en date du 22 juillet 2022 l'opération de cession à Banco BPM . ",1
A1.2.2 . Activités de réassurance ,1
PartnerRe ,1
"Fondé en 1993 , PartnerRe est un réassureur bénéficiant d'une marque reconnue et d'une forte expertise technique et classé parmi les plus grands réassureurs mondiaux . ",1
"Dans le cadre de l'évolution du partenariat avec le groupe BPCE négociée en 2020 , BPCE IARD a cessé de souscrire les affaires nouvelles et remplacements des produits d'assurance automobile et multirisques habitation à destination des particuliers ( hors réseaux BRED et Foncia ) . La société BPCE IARD est progressivement dédiée au développement de l'activité sur le marché des professionnels . En parallèle , elle continue à commercialiser certains produits à destination des particuliers ( automobile et multirisques habitation distribués par les réseaux BRED et Foncia , et protection juridique ) et conserve la gestion des contrats restant en portefeuille . ",1
"Le Groupe a conclu en 1996 un partenariat avec Banques Populaires qui a donné lieu à créatio de BPCE IARD , société détenue à 50 % par le groupe Covéa et à 50 % par le groupe BPCE , qui distribuait des produits d'assurance non - vie , via les réseaux des Banques Populaires ( y compris BRED ) , des Caisses d'Épargne et de Foncia . ",1
 Les partenariats ,1
Réseaux de distribution ,1
" travers MAAF , MMA , GMF , APGIS , SM et Le Finistère , le Groupe offre une gamme complète de produits afin de répondre au mieux à l'ensemble des besoins de ses clients et sociétaires et de leur offrir la meilleure expérience d'assurance . ",1
"En assurance de biens et responsabilité , le Groupe propose une gamme de produits à destination des particuliers , des professionnels , des entreprises , des associations et des collectivités locales . Sur le marché des particuliers , une offre complète de produits est commercialisée et couvre principalement l'assurance automobile , l'assurance habitation , l'assistance et la protection juridique . Sur le marché des professionnels et des entreprises , le Groupe répond aux besoins des professionnels , TPE , PME et ETI au travers d'une gamme complète couvrant les garanties responsabilité civile , dommages aux biens , flottes , construction et agricoles . ",1
"En santé et prévoyance , le Groupe commercialise l'ensemble des produits destinés à assurer les particuliers , les professionnels indépendants mais également les salariés des entreprises , quelle que soit leur taille , tant en complémentaire santé que dans le domaine de la prévoyance . Le Groupe propose , dans le cadre de contrats individuels et collectifs , une vaste offre de garanties incluant notamment la prise en charge des frais de soins avec des services associés adaptés aux moments de prévention ou de soins et la préservation des revenus en cas d'arrêt de travail , dinvalidité ou de décès . Sur le marché de la prévoyance , le Groupe commercialise également des contrats de prévoyance temporaire individuelle en cas de décès , des produits dassurance emprunteur , des contrats vie entière et obsèques , ainsi que des contrats couvrant les accidents de la vie . ",1
