text,count
"Monsieur Alain SIEGRIST , Administrateur délégué ( Dirigeant Agréé ) de CAMCA Assurance et de CAMCA Réassurance . ",1
"Madame Muriel NAUD - BELOUARD , Secrétaire Générale , Responsable de la Fonction Gestion des Risques et de la Fonction Vérification de la Conformité ",1
"Monsieur Emeric JURANICS , Directeur Financier , ",1
"Madame Nathalie HUBERT , Directrice des Assurances de Biens et de Responsabilités , ",1
"Monsieur Olivier DENEL , Directeur des Systèmes d'Information ",1
" Monsieur Eric COSTA , Directeur de CAMCA Courtage , ",1
"Monsieur Valéry CAUSSARIEU , Responsable du Département Solvabilité et Actuariat Groupe , Responsable de la Fonction clé Actuariat ",1
"Monsieur Olivier MOUTTE , Directeur Général Adjoint et Second Dirigeant effectif , ",1
" Monsieur Thierry CORNILLE , Directeur Général et Dirigeant effectif , ",1
Le Comité de Direction du Groupe CAMCA est composé comme suit au 31/12/2022 : ,1
" Monsieur Jean - François DUPOUY , Directeur Général Adjoint de la FNCA , invité permanent . ",1
"Monsieur Laurent ALLOPPE - CABART , représentant les salariés de CAMCA , ",1
"Monsieur Guilhem NOUVEL - ALAUX , Responsable de la Direction des Relations avec les Caisses Régionales au sein de Crédit Agricole SA , ",1
"Au 31 décembre 2022 , les fonds propres éligibles s'élèvent à 911 millions d'euros ( M  ) et le besoin en capital ( SCR ) à 443 millions d'euros . A fin 2022 , le ratio de solvabilité de CAMCA est de 206 % . A compter de 2020 , le mécanisme d'atténuation des risques de la provision pour commission variable relative à la Caution habitat a été intégré dans le calcul du SCR . ",1
6 ,1
"Par ailleurs , les commissaires aux comptes de CAMCA sont : ",1
2. ACTIVITE ET RESULTATS ,1
SACAM  Société Coopérative Auxiliaire du Crédit Agricole Mutuel ,1
CRCA : Caisses Régionales de Crédit Agricole ,1
Légende : ,1
34 % ,1
Souscripteurs : clients Assurance Caution ,1
CAMCA Assurance ( SA ) 1997 ,1
Souscripteurs : sociétaires Risques opérationnels Parabancaire ,1
capital  1946 ,1
Société d'Assurance Mutuelle sans ,1
CAMCA Mutuelle ,1
du Groupe CA ,1
12 Dirigeants ,1
Assurance Caution ,1
SACAM ,1
CRCA ,1
Les entités reportent à leurs Conseils d'Administration respectifs . ,1
"CAMCA Mutuelle , détenue par des sociétaires , au service des Caisses Régionales et des entités du Groupe Crédit Agricole , dispose d'un ensemble de filiales situées en France et au Luxembourg . L'ensemble de ces structures est appelé  Groupe CAMCA   dans le présent document . ",1
"CAMCA est une société d'assurance mutuelle à cotisations variables , dont le siège social se situe au 53 rue la Boétie à Paris et administrée par un Conseil d'Administration , L'Autorité de contrôle chargée du contrôle financier de CAMCA est 'ACPR ( Autorité de Contrôle Prudentiel et de Résolution ) , sis 4 Place de Budapest 75436 Paris . ",1
2.1 . Périmètre ,1
La gouvernance peut se résumer par le graphique suivant : ,1
Présidence  Président de Caisse régionale de Crédit Agricole Administrateurs : 10 DG / Présidents de Caisses régionales du Crédit Agricole  ,1
"1 représentant de Crédit Agricole SA , 1 représentant de la Fédération du Crédit Agricole , 1 Administrateur salari ",1
69 % ,1
Risque de taux ,1
7 % ,1
Contribution du risque de taux au SCR de marché 31/12/2022 ,1
76 % ,1
Contribution du risque de spread au SCR de marché 31/12/2021 ,1
 Risque de taux ,1
9 % ,1
Contribution du risque de taux au SCR de marché 31/12/2021 ,1
La gestion des investissements des entités du Groupe CAMCA se veut prudente de manière à pouvoir faire face aux engagements vis à vis de ses clients et est encadrée par une politique financière et des risques financiers . ,1
Le risque de concentration est également considéré comme un risque majeur . En effet la contrepartie de la prudence est la concentration du portefeuille sur quelques émetteurs ou secteurs . Tel est le cas de 'apport de liquidités au Crédit Agricole qui est la contrepartie la plus représentée dans le portefeuille . Le principal moyen de maîtrise de ce risque est la surveillance régulière au cours des comités financiers des volutions des signatures et l'application de seuils maximum par contrepartie . ,1
"Le risque souverain est un risque significatif pour les entités du Groupe CAMCA du fait de la part significative de lallocation des fonds propres dans cette classe d'actif . Le principal moyen de maîtrise réside dans le choix des états et des durées des titres , ainsi que la surveillance régulière des évolutions des signatures . Ces choix sont faits au cours des comités financiers . ",1
"Le risque de spread est une des expositions significatives du Groupe CAMCA , particulièrement expliqué par la structure de ses placements investis à près de 50 % dans les obligations d'entreprises . ",1
"Le risque de taux est une des expositions significatives du Groupe CAMCA en raison du décalage entre les cash - flows de ses engagements et ceux des instruments de marchés souscrits , et en raison du placement de ses fonds propres principalement dans des instruments de taux ( obligations ) . ",1
4.3 . Risques de marché ,1
31/12/2022 ,1
Contribution du risque de souscription non - vie au SCR ,1
Contribution du risque de souscription non - vie au SCR 31/12/2021 ,1
"Concernant le risque technique , le principe est que le Groupe CAMCA puisse répondre à tous les besoins exprimés par les Caisses Régionales . Pour ce faire , elle fixe en amont des limites à ces garanties , adapte la tarification en fonction du niveau de risque afin de pouvoir faire face à ses engagements ( ratio de sinistralité en deçà de 100 % ) . ",1
"Les autres branches présentent des risques plus faibles , soit en raison du volume , soit en raison de leur nature . ",1
Contribution du risque de spread au SCR de marché 31/12/2022 ,1
4.4 . Risques de contrepartie ,1
" La politique de provisionnement contribue par ailleurs à la maîtrise du risque technique , ",1
Le risque de contrepartie n'apparait pas comme un risque majeur . Le programme de réassurance ainsi que la politique de réassurance sont validés annuellement par le Conseil d'Administration . ,1
"En vision Groupe en effet , l'éventuelle intervention de CAMCA Réassurance n'est pas prise en compte dans l'évaluation du besoin de solvabilité , ni dans le calcul du SCR . ",1
Des précisions sont à apporter sur trois dispositifs intragroupes . ,1
Aucun autre risque significatif n'a été identifié . ,1
4.7 . Autres risques significatifs ,1
"sur la maîtrise des risques . Ainsi , en cas d'événement majeur et dépassement de ces limites , une information à la gouvernance du Groupe CAMCA et au Groupe Crédit Agricole est réalisée . ",1
"Le Groupe CAMCA a mis en place une procédure d'alerte sur les  risques opérationnels sensibles  , notamment ceux dont le montant est supérieur à 0,5 % des fonds propres ou ayant un impact significatif ",1
Le Groupe CAMCA répertorie l'ensemble des risques opérationnels et procède à leur évaluation . ,1
"Les risques de non - conformité constituent également un enjeu majeur , dans un contexte de renforcement de la réglementation . Ils comprennent ant la lute contre le blanchiment et le financement du errorisme que la protection de la clientèle ( traitement des réclamations ) . Le Responsable Conformité qui est en charge de l'élaboration des procédures , s'appuie sur le corpus émis par la Direction de la Conformité de Crédit Agricole S.A. , impulse les actions de formations et définit le dispositif de contrôle . ",1
"La sécurité des systèmes d'information repose , pour sa part , sur les politiques de sécurité Groupe CA. Un programme triennal de chantiers sécuritaires ( dont habilitations , tests d'intrusion , déploiement des scénarios d'indisponibilité logique du SI ) a été engagé . ",1
"Pour couvrir indisponibilité des systèmes d'informations , des sites opérationnels et du Personnel , le Groupe CAMCA a établi leur plan de continuité de l'activité ( PCA ) , centré sur les activités essentielles . ",1
"Les risques opérationnels incluent les risques de non - conformité , les risques juridiques et également les risques générés par le recours à des prestataires ( dont les Prestations critiques ou importantes  PC ) . Is sont suivis  travers les dispositifs de cartographie , de collecte trimestrielle des incidents et des pertes complétées par une procédure d'alerte . ",1
4.6 . Risque opérationnel ,1
"La prudence souhaitée en matière de risques financiers se traduit par l'exclusion de plusieurs classes d'actif , comme les actions ( sauf participations stratégiques pour CAMCA Mutuelle ) , les nouveaux investissements dans des obligations entreprises et dans certains états européens . Les investissements immobiliers sont soumis systématiquement au Conseil d'Administration . ",1
Lappétit pour le risque que s'est fixé le Groupe CAMCA se traduit par la fixation d'une allocation par type dactif financier validée annuellement par le Conseil d'Administration . ,1
"Les autres risques financiers ( immobilier , change ) sont d'impact plus limité ou nul , en raison de la politique d'investissement actuellement suivie . ",1
Le risque de liquidité n'apparait pas comme un risque majeur . L'impact d'un sinistre majeur serait faible . ,1
4.5 . Autres Risques ,1
"Chaque entité calibre ses programmes de réassurance de manière à optimiser le niveau de la rétention et le coût de la protection en cas d'évènement exceptionnel , 'objectif étant de limiter la volatilité du résultat et de protéger les fonds propres . ",1
"Chaque société a instauré , en sus , une limite globale , sauf cas particulier , sur le rating minimum ( A- ) des réassureurs retenus dans le placement des traités . ",1
"La politique de réassurance établie vise à protéger ses fonds propres en cas de survenance d'évènements systémiques ou exceptionnels et à contenir la volatilité du résultat . Elle intgre les standards définis par le Groupe Crédit Agricole ( solidité financière minimum des réassureurs , par exemple ) . ",1
" En assurance dommages ou pour les garanties non - vie incluses dans les contrats d'assurance , les risques résident dans la sélection , 'insuffisance de tarification , la gestion des sinistres ainsi que le cumul ou le risque de catastrophe . Ils sont maîtrisés par le déploiement de la politique de ouscription de CAMCA . Le rapport entre les sinistres déclarés et les primes acquises constitue l'indicateur essentiel de suivi du risque et est comparé au ratio cible , ",1
"Enfin est à souligner la solidarité financière entre les différentes entités constituant le Groupe CAMCA . En cas d'évènements graves touchant 'une des filiales , compte tenu de la solvabilité et de la solidité financière solo , chacune des entités pourrait intervenir par l'apport de fonds propre pour soutenir une autre entité . Ces mécanismes sont décrits dans le rapport sur la gouvernance du Groupe . ",1
La politique de sous - traitance et d'externalisation de CAMCA a pour objectif de  ,1
3.9 . Sous - traitance ,1
Ses recommandations sur la manière de remédier aux limites identifiées ainsi qu'un suivi des plans d'actions . ,1
"Son avis sur les méthodes de projections des provisions techniques et du SCR dans le cadre des évaluations ORSA , ",1
" Son avis sur les scenarii de stress choisis dans le cadre de l'ORSA et l'évaluation des impacts en termes de solvabilité concernant les risques techniques et les effets de la réassurance , ",1
"Son avis sur la politique globale de souscription et de réassurance , ",1
"La revue annuelle du processus détablissement des provisions et donne son avis sur le niveau d'incertitude des provisions et la conformité des méthodes appliquées , ",1
Le rapport actuariel est soumis annuellement au Conseil d'Administration et il recense : ,1
"A cours de l'année , la Fonction Actuarielle a effectué une revue actuarielle qui n'a pas relevé de point d'attention dans les analyses et les suivis des risques . ",1
3.8 . Fonction Actuarielle ,1
"La Fonction Audit Interne mène des missions d'audit sur pièces et sur place . Elle intervient sur l'ensemble du périmètre de contrôle interne du Groupe CAMCA ( incluant notamment les entités juridiques CAMCA Mutuelle , CAMCA Courtage , CAMCA Assurance , CAMCA Réassurance ainsi que leurs prestataires de services critiques ou importants ) . Les missions d'audit effectuées correspondent à des missions dassurance au sens des normes professionnelles . En cas daudits nécessitant des compétences techniques spécifiques , une externalisation ponctuelle de travaux d'audit peut être réalisée ( N.B. : La Fonction Audit Interne de CAMCA conserve 'entière responsabilité du respect des obligations qui lui incombe même lors de la sous - traitance de travaux et / ou missions d'audit interne ) . ",1
3.7.4.Missions de la Fonction Audit Interne ,1
"La Fonction Audit Interne est placée sous la responsabilité du Responsable d'Audit Interne de CAMCA . Dans le cadre de la réalisation de ses missions , la fonction Audit Interne sappuie sur les Fonctions clés et dispositifs de contrôle de chaque entité . ",1
3.7.3 . Principe général ,1
"Afin de couvrir l'intégralité de son périmètre de contrôle interne et ses externalisations critiques ou importantes , la Fonction Audit Interne de CAMCA a opté pour un cycle d'audit de quatre ans . Lélaboration du plan daudit annuel repose sur une cartographie des risques auditables tenant compte de la totalité des activités et de l'ensemble du système de gouvernance , ainsi que de l'évolution attendue des activités . Le plan d'audit est proportionné à la nature , à l'ampleur et à la complexité des activités du Groupe CAMCA et est établi selon une approche par les risques formalisée ( découpage et évaluation des risques auditables du périmètre du Groupe CAMCA . La mise en uvre du plan d'audit pluriannuel vise une revue complète des activités sur une durée maximale de 4 ans ( la fréquence de revue pouvant être plus courte selon lévaluation des risques ) . Elaboré en début de cycle pluri - annuel , le plan d'audit peut faire l'objet d'ajustements documentés et validés en Comité d'Audit et des Risques Groupe CAMCA et approuvés par le Conseil d'Administration , en cours d'année ou durant les années suivantes . La mise en œuvre du plan d'audit ( conclusions des missions , recommandations émises , état d'avancement des plans d'actions correctifs ) fait l'objet de reportings aux instances de gouvernance du groupe CAMCA a minima deux fois par an ( Comité des Risques Groupe CAMCA , Comité d'Audit et des Risques Groupe CAMCA , Conseils d'Administration des entités juridiques ) . ",1
"Depuis le 1er juillet 2020 , CAMCA a recruté un Responsable de la Fonction Clé Audit interne pour les quatre entités juridiques du groupe CAMCA ( CAMCA Mutuelle , CAMCA Courtage , CAMCA Assurance et CAMCA Réassurance ) . En cas daudits nécessitant des compétences techniques spécifiques , une externalisation ponctuelle de travaux d'audit peut être réalisée ( N.B . La Fonction Audit Interne de CAMCA conserve l'entière responsabilité du respect des obligations qui lui incombe même lors de la sous - traitance de travaux et / ou missions d'audit interne ) . ",1
3.7.2.Missions de la Fonction Audit Interne ,1
"La Fonction Audit Interne est placée sous la responsabilité du Responsable d'Audit Interne du groupe CAMCA . Son périmètre dintervention couvre le périmètre de contrôle interne ( CAMCA Mutuelle , CAMCA Courtage , CAMCA Assurance et CAMCA Réassurance ) et les externalisations des activités ou fonctions importantes ou critiques du Groupe CAMCA . Dans le cadre de la réalisation de ses missions , la Fonction Audit Interne s'appuie sur les Fonctions clés et dispositifs de contrôle de chaque entité . ",1
3.7.1 . Principe général ,1
3.7 . Fonction Audit Interne ,1
3.9.1.Description de la politique de sous - traitance et d'externalisation ,1
" Définir le périmètre relevant de la sous - traitance , notamment au regard des obligations liées à Solvabilité 2 , ",1
"Le profil de risque du Groupe CAMCA est très spécifique en raison de la nature des garanties souscrites . Les activités d'assurance exposent le Groupe CAMCA à des risques concernant principalement la ouscription Non - Vie , 'évaluation des provisions et le processus de réassurance . ",1
"Dfinir les critères permettant de qualifier une activité ou une fonction externalisée d'importante u critique ( PC ) , au regard de la directive européenne Solvabilité 2 , ",1
4.2 . Risque de souscription ,1
Des entretiens ont été menés avec les responsables de risques et le Comité de direction a été consulté afin d'identifier les risques matériels et les scénarios de stress associés . ,1
"En application de la Directive Solvabilité 2 , et du dispositif appliqué par le Groupe Crédit Agricole sur le contrôle interne et la maitrise des risques , CAMCA Mutuelle a mis en place une cartographie des risques . ",1
4.1 . Introduction ,1
4. PROFIL DE RISQUE ,1
Pas d'autre information . ,1
Evaluation et autres informations ,1
3.10 . ,1
Lanalyse des fonctions ou activités externalisées critiques ou importantes ( PC ) ne met pas en exergue de risque majeur . ,1
 Distribution des contrats d'assurance ainsi que le pilotage global du programme mis en place pour l'activité cartes et la mise à jour du parc de cartes ( délégation Groupe à CAMCA Courtage ) . ,1
 Prestations d'archivage ( délégation hors Groupe à SGA ) ; ,1
 Prestation informatique ( délégation Groupe à CAAS et hors Groupe à Anténia ) ; ,1
 Prestation de services financiers ( délégation Groupe à AMUNDI )  ,1
"Prestation de gestion des sinistres concernant les prestataires les plus importants bénéficiant d'une délégation de règlement ( délégations hors Groupe à SDGAC , Finaxy et Garantie Privée ) ; ",1
"En 2022 , la liste des prestations est présentée a minima une fois par an aux instances de gouvernance du Groupe CAMCA . Le Groupe CAMCA a ainsi recensé les prestations critiques ou importantes ( PCI ) suivantes : ",1
3.9.2.Cas des activités critiques ou importantes ,1
La politique de sous - traitance est révisée chaque année et fait l'objet d'une validation par le Conseil d'Administration . Le renforcement des exigences introduit à l'occasion de la révision des directives de EBA et des normes du Groupe Crédit Agricole mises à disposition fin 2021 ont été intégrées au corps procédural de CAMCA en 2022 . ,1
"décidé de recourir à un ( ou des ) prestataire ( s ) extérieur ( s ) pour la réalisation de prestations de services essentielles ( critiques ou importantes ) , les processus en place au sein de CAMCA Mutuelle doivent permettre de s'assurer que le ( ou les ) prestataire ( s ) choisi ( s ) présente ( nt ) toutes les garanties nécessaires particulièrement en termes de compétence technique et de solidité financière . ",1
"Fixer les principes généraux et les étapes principales qui s'appliquent au processus de ous - traitance pour CAMCA , en identifiant les responsabilités associées et en décrivant le dispositif de suivi et de contrôle associé à la sous - traitance ainsi qu'à la gestion et au suivi des Risques . CAMCA Mutuelle peut être conduite amener à recourir à des prestations externes pour l'ensemble de ses activités . Le recours à des prestataires , totalement ou en partie , peut être dictée en particulier par des considérations industrielles , économiques ou d'ordre sécuritaire dans le cadre de la politique de gestion des risques , afin de diversifier les intervenants , les sites de production ou les approvisionnements , ou lorsque les compétences ou l'expertise nécessaires ne sont pas disponibles en interne . Lorsqu'il est ",1
"Par ailleurs , en raison de l'appartenance au Groupe Crédit Agricole , l'apport de liquidité apporté à ce titre atteint son maximum légal . Le risque de concentration au niveau du Groupe est plus important que la somme des risques de concentration pour chaque entité ( maison mère et filiales ) . Cet élément est pris en compte lors de la déclinaison de l'appétit au risque par entité . ",1
"Ces risques intragroupes ne nécessitent pas dajout de capital supplémentaire , étant correctement pris en compte dans l'évaluation du SCR et du besoin de solvabilité . ",1
Comité d'Audit & Risques ,1
 Rattachement des intérêts courus non échus aux itres en principal ; ,1
5.2.2 . Placements mobiliers ,1
Les placements immobiliers sont réévalués à la valeur de réalisation déterminée lors des expertises annuelles des immeubles . La valeur de réalisation des placements immobiliers figure dans l'annexe aux comptes sociaux au 31 décembre 2022 ( état détaillé des placements ) . ,1
5.2.1.Placements immobiliers ,1
5.2 . Actifs ,1
"Aucun retraitement spécifique n'a été réalisé sur les écritures de bas de bilan , la vision comptable ayant été considérée comme la meilleure estimation économique des créances et des dettes ( absence d'effet d'actualisation compte tenu de leur horizon à court terme ) . ",1
"Reclassement des intérêts minoritaires 1 en Fonds propres , les Fonds propres du Bilan 2 incluant les intérêts minoritaires . ",1
" Détermination des bases d'impôts différés ( écarts entre évaluation Solvabilité 1 et Solvabilité 2 ) et calcul d'impôts différés par application du taux d'imposition en vigueur , ",1
"Elimination des non valeurs ( immobilisations incorporelles , frais d'acquisition reportés ) , ",1
2 572 053 ,1
4 044 ,1
2 285 721 ,1
3 545 043 ,1
"Constitution d'une marge de risque , ",1
"Elimination des provisions d'égalisation , ",1
"Evaluation des provisions techniques en  Best Estimate  ( brute et cédée ) , en distinguant les Best Estimate de prime et les Best Estimate de provision , ",1
Evaluation des provisions techniques selon les règles S2 : ,1
" Réévaluation des autres placements à la valeur de marché , ",1
"Réévaluation des titres de participation dans des entreprises d'assurance soumises à Solvabilité 2 selon la méthode de la mise en équivalence , ",1
"Extourne des écritures de compte de régularisation des surcotes / décotes , ",1
"Le portefeuille de placements mobiliers ( obligations cotées , OPCVM monétaires et obligataires ) est réévalué comme suit : ",1
 Extourne des écritures des comptes de régularisation des surcotes / décotes  ,1
Les retraitements réalisés pour l'élaboration du bilan prudentiel concernent les postes suivants :  Valorisation des placements en valeur de marché : ,1
" Passage de la valeur nette comptable à la valeur de marché , la valeur de marché étant fournie par le dépositaire des titres . ",1
L'évaluation des provisions techniques sous Solvabilité 2 diffère en fonction des garanties considérées et de leurs proportions ( principe de proportionnalité ) . ,1
Les méthodes et options retenues sont décrites dans le rapport narratif de CAMCA Mutuelle au 31 décembre 2022 et les documents équivalents établis par les autres entités consolidées . ,1
Elimination des cessions internes au Groupe . ,1
 Somme des provisions techniques en  Best Estimate  ( BE ) brutes et nettes de chacune des entités consolidées au 31 décembre 2022 ; ,1
La démarche est la suivante : ,1
"En application de la première méthode prévue par la Directive Solvabilité 2 ( cf. Art 230 ) , les provisions techniques en  Best Estimate  du bilan prudentiel du Groupe CAMCA sont établies à partir du bilan consolidé ( normes françaises ) du Groupe CAMCA au 31 décembre 2022 , en sappuyant sur les retraitements opérés dans les bilans prudentiels des entités du Groupe CAMCA . ",1
5.3.1.Synthèse ,1
5.3 . Provisions techniques ,1
Voir la section  autres passifs  ci - dessous . ,1
5.2.6.mpts différés ,1
 n'y a donc pas de réévaluation dans le bilan prudentiel . ,1
"Dans le bilan prudentiel , la trésorerie et les équivalents de trésorerie sont évalués à la juste valeur . La trésorerie comprend les fonds en caisse et les dépôts à vue . En pratique , compte tenu du caractère de court terme de ces instruments , juste valeur et cot amorti sont des montants jugés proches . ",1
5.2.5.Trésorerie et équivalents de trésorerie ,1
Les règles de valorisation des provisions echniques cédées sont présentées dans la partie sur les provisions techniques . ,1
5.2.4 . Provisions techniques cédées ,1
"Les frais d'acquisition reportés sont constitués par la fraction imputable aux exercices ultérieurs des commissions versées aux intermédiaires et des frais internes d'acquisition , tels qu'ils ressortent de la répartition des charges par destination , comptabilisée en charge de l'exercice en cours . Il n'y a pas de frais d'acquisition reportés au 31 décembre 2022 . ",1
Les actifs incorporels ( principalement constitués de logiciels ) sont valorisés à zéro dans le bilan prudentiel . ,1
5.2.3.Actifs incorporels et frais reportés ,1
La valeur de marché des placements mobiliers figure dans l'annexe aux comptes sociaux au 31 décembre 2022 ( état détaillé des placements ) . ,1
"Rattachement des intérêts courus non échus aux titres en principal , ",1
-2 828 131 059 185 141 4 002 ,1
4.8 . Autres informations ,1
3 891 619 ,1
185 141 ,1
8 229 131 059 ,1
Comptes consolidés ( Bilan S1 ) ,1
Actif  Passif ,1
Total Passif ,1
mpôts différés passifs Dettes Autres passifs ,1
Total Actif ,1
Trésorerie et équivalent Autres actifs ,1
Créances ,1
Provisions techniques cédées ,1
Le tableau ci - dessous présente de façon synthétique la valeur des actifs et des passifs au 31 décembre 2022 des Bilans S1 et S2 ( en K € ) . ,1
Le bilan prudentiel est établi conformément aux principes de valorisation énoncés aux articles 75  89 de la directive 2009 / 138 / CE .  est établi à partir des états financiers des comptes annuels au 31 décembre 2022 ( ci - après  Bilan Solvabilité 1 » ou « Bilan S1 » ) de la société d'assurance CAMCA . ,1
5.1 . Introduction ,1
5. VALORISATION POUR LES BESOINS DE SOLVABILITE II ,1
2 Minimum Capital Requirement ,1
 Solvency Capital Requirement ,1
" Dans une vision prospective , CAMCA satisfait aux exigences réglementaires ( couverture du SCR et du MCR ) notamment en cas de situation adverse . Pour ce faire , le besoin en capital a été projeté selon les prévisions à moyen terme . Les fonds propres réglementaires demeurent à un niveau favorable 959 M  en 2023 et 1 031 M  en 2024 ( vs 911 M  en 2022 ) . Les ratios de solvabilité restent également relativement stables à 1,9 en 2023 et en 2024 ( vs 2,1 en 2022 ) . Quelques scenarii défavorables possibles ont été définis , appropriés à l'activité de CAMCA , et les impacts sur la solvabilité en ont été calculés . La combinaison des scenarii extrêmes macroéconomique ( portant essentiellement sur les risques de marché ) et technique ( portant essentiellement sur les risque de souscription ) a un impact non négligeable sur la couverture du SCR , qui reste cependant supérieur au minimum requis par la réglementation à 1,6 fois le SCR en 2023 . ",1
"A fin 2022 , le Groupe CAMCA couvre son besoin en capital dans le référentiel Solvabilité 2  hauteur de 2,1 fois . ",1
"L'analyse de sensibilité aux risques présentés ci - dessus est conduite annuellement dans le cadre du processus ORSA , qui est résumé ci - desso . ",1
38 298 ,1
48 993 ,1
3 227 669 ,1
135 462 ,1
Groupe CAMCA au 31 décembre 2022 ,1
Bilan prudentiel ,1
469 536 ,1
102 737 -131 418 -816 112 ,1
-131 418 -131 418 ,1
-787 431 ,1
346 576 ,1
-18 071 ,1
-13 364 ,1
-73 ,1
Autres actifs ,1
-107 817 ,1
 597 667 ,1
0 -11 057 ,1
0 -358 642 ,1
6 440 ,1
-16 225 ,1
16 225 ,1
3 388 165 ,1
"La Fonction Vérification de la Conformité couvre , dans l'ensemble des domaines de la Conformité encadrés au niveau du Groupe Crédit Agricole par le corpus FIDES , ceux qui sont applicables à 'Assurance , et plus spécifiquement dans chacune des entités ceux applicables à ses propres activités . ",1
"Enfin , le Comité des Risques Groupe CAMCA constitue l'instance de coordination des Fonctions Gestion des Risques , Vérification de la Conformité , Actuariat et Audit Interne . ",1
24 ,1
 Couverture qu'elle peut attendre dans le cadre de scénarios de crise  ,1
 Adéquation avec le profil de risque et politique de souscription de l'entreprise  ,1
Emettre un avis sur les dispositions prises en matière de réassurance : ,1
 La tendance progressive d'un portefeuille de contrats d'assurance à attirer ou à retenir des assurés présentant un profil de risque comparativement plus élevé ( anti - sélection ) . ,1
" Les effets de l'inflation , du risque juridique , de l'évolution de la composition du portefeuille de 'entreprise  ",1
" La suffisance des primes à acquérir pour couvrir les sinistres et dépenses à venir , compte tenu notamment des risques sous - jacents ( y compris les risques de souscription ) ; ",1
Emettre un avis sur la politique de souscription : ,1
 Analyser la fiabilité et l'adéquation du calcul et les sources de données . ,1
Comparer les Best Estimate aux données tirées de l'expérience ; ,1
Vérifier la qualité des données disponibles utilisées ; ,1
Vérifier le caractère approprié des méthodes et hypothèses appliquées au portefeuille de CAMCA Mutuelle pour le calcul des provisions techniques ; ,1
 Coordonner le calcul des provisions techniques  ,1
Emettre un avis sur le calcul des Provisions Techniques  ,1
Les principales missions de la Fonction Actuarielle sont : ,1
La Fonction Actuarielle ,1
contribue au système de gestion des risques de lentité pour la quantification des risques . ,1
Le responsable de la Fonction clé Actuarielle au sens de l'article n  48 de la directive Solvabilité 2  ,1
Rôles et responsabilités de la fonction ,1
16 ,1
" contribue au système de gestion des risques de l'entité pour la qualité de la gouvernance et des processus de gestion et la qualité du contrôle des risques . l élabore et met en uvre un système de contrôle interne adapté . Dans le cadre de ses missions , la Fonction de Gestion des Risques de CAMCA s'appuie sur la contribution des autres Fonctions clés , notamment la Fonction Actuarielle sur les risques techniques , et l'analyse de l'ORSA . A cet égard , le Comité des Risques Groupe de CAMCA est l'instance de coordination des quatre Fonctions clés . ",1
 Qualité des réassureurs  ,1
 Montants recouvrables au titre des contrats de réassurance . ,1
"Organisation de la fonction , rattachement et lien avec les autres directions et entités ",1
"Contribuer à la mise en uvre effective du système de gestion des risques , en particulier pour ce qui concerne la modélisation des risques sous - tendant le calcul des exigences de capital . ",1
Au Directeur Général et aux Directeurs de chaque filiale  ,1
Elles permettent de fournir une opinion professionnelle et indépendante sur le fonctionnement et le contrôle interne des entités du Groupe CAMCA : ,1
 D'évaluer la qualité et l'efficacité du fonctionnement général de l'organisation . ,1
"De la correcte mise en uvre des actions correctrices décidées , ",1
"De l'adéquation et de l'efficacité des dispositifs de gestion des risques et de contrôle , ",1
" De la correcte mesure et maîtrise des risques liés à l'exercice des activités de CAMCA , ",1
Les missions de l'Audit interne ont pour objet de s'assurer : ,1
"La Fonction Audit Interne est placée sous la responsabilité du Responsable d'Audit Interne de CAMCA . Elle intervient sur l'ensemble du périmètre de contrôle interne ( qui comprend CAMCA Mutuelle , CAMCA Courtage , CAMCA Assurance , CAMCA Réassurance ainsi que les externalisations d'activités ou fonctions importantes ou critiques du Groupe CAMCA ) . Dans le cadre de la réalisation de ses missions , la Fonction Audit Interne s'appuie sur les Fonctions clés et dispositifs de contrôle de chaque entité . ",1
La Fonction Audit Interne ,1
"Son périmètre est celui de l'ensemble du Groupe CAMCA , en s'appuyant sur les Fonctions clés et dispositifs de contrôle de chaque entité ainsi que sur les équipes en charge de la Vérification de la Conformité du Groupe CAMCA . ",1
Déployer des dispositifs concourant à la maîtrise des risques de non - conformité et assurer la communication associée à des missions auprès de la gouvernance . ,1
"Pour exercer sa vigilance sur le respect de la réglementation , la Fonction Vérification de la Conformité est informé par les responsables opérationnels des projets et situations nécessitant de mettre en uvre des dispositifs pour pouvoir respecter la réglementation . ",1
La Fonction clé Vérification de la Conformité est assurée par le Secrétaire Général . ,1
Organisation de la Fonction Vérification de la Conformité ,1
17 ,1
" Prémunir l'entité contre les risques de non - conformité aux lois et aux règlements applicables à ses activités incluant également les domaines relevant de la conformité tels que définis par la ligne métier du groupe Crédit Agricole S.A. , ",1
La Fonction Vrification de la Conformité de CAMCA vise à répondre aux enjeux suivants : ,1
Les principes d'organisation de la Fonction Vérification de la Conformité du Groupe CAMCA s'inscrivent dans ceux de la ligne métier Conformité du Groupe Crédit Agricole S.A. et les exigences découlant de Solvabilité 2 . ,1
La Fonction Vérification de la Conformité ,1
Le Secrétaire Général incarne la Fonction de Gestion des Risques de CAMCA au sens de l'article n  44 de la directive Solvabilité 2.  est rattaché hiérarchiquement au Directeur général . ,1
