text,count
"Le capital d'Allianz Vie est entièrement libéré . Au 31 décembre 2022 , il s'élève à 643 054 425 euros et se compose de 42 870 295 actions . La répartition du capital et des droits de vote est présentée dans le tableau ci - dessous : ",1
360 % ,1
160 % ,1
5 094 013 5 016 870 ,1
"risques émergents , de réputation , de liquidité , stratégiques et politiques . ",1
" les provisions techniques , enregistrées à leur valeur économique prospective au bilan Solvabilité  contre une vision prudente et rétrospective dans les comptes sociaux . ",1
E. Gestion du capital ,1
"La Politique de Gestion du Capital d'Allianz Vie s'inscrit dans celle définie par le Groupe Allianz . Elle permet d'assoir sa solidité financière , base essentielle de la viabilité de son activité sur le long terme , en assurant notamment la disponibilité d'éléments de fonds propres suffisants et de qualité , éligibles à l'absorption des pertes en cas de survenance d'un évènement exceptionnel . ",1
"Au 31 décembre 2022 , Allianz Vie affiche des fonds propres de qualité , puisque composés à 90,9 % de fonds propres de base de niveau 1 non - restreints . ",1
Fonds propres éligibles SCR ( 1 ) Fonds propres éligibles MCR ( 2 ) ,1
SCR ( 3 ) MCR ( 4 ) ,1
Ratio de solvabilité SCR =  ( 1 ) / ( 3 ) ,1
Ratio de solvabilité MCR  ( 2 ) / ( 4 ) ,1
"Le principal risque auquel Allianz Vie est exposée est le risque de marché , qui représente près de 63 % du Risk Capital non diversifié en 2022 . ",1
2 808 449 911 109 144 % ,1
Bilan Prudentiel ( en milliers € ) ,1
Actifs financiers Prêts ,1
Actifs en représentation des UC ,1
Autres actifs ,1
Provisions techniques brutes ,1
Meilleure estimation Marge de sque Autres passifs ,1
Excdent d'actif sur passif ,1
3 662 502 ,1
Actionnaires Allianz France ,1
Administration des Domaines ,1
"Tour Neptune - 20 , Place de Seine , 92400 Courbevoie ",1
Autres actionnaires minoritaires ,1
" Workn Park , ",1
"1 cours Michelet , 92800 Puteaux SCI 46 Desmoulins , ",1
"Assurances médicales SA , ",1
"1 rue Lançon , 57000 Metz ",1
"Allianz Invest Pierre , ",1
"Vignobles de Larose SA ( ex SA du Château Larose Trintaudon ) , ",1
"Route de Pauillac , 33112 Saint Laurent Médoc ",1
"SI Via Pierre 1 , ",1
"1 cours Michelet , 92800 Puteaux Allianz France Angel , ",1
"Madeleine Opéra SAS , ",1
"Allianz France Real Estate Sarl , ",1
"Rue Albert Borschette 2 A , 12456 Luxembourg ( 1 ) ",1
2 - Participations - ( 10 à 50 % du capital détenu par la société ) ,1
"SCI Docks V2 , ",1
"1 cours Michelet , 92800 Puteaux AREP Lux VIII , 161 Brompton Road , London ( 1 ) Allianz PRONY SAS , ",1
12  ,1
"1 cours Michelet , 92800 Puteaux Allianz France Investissement , ",1
"1 cours Michelet , 92800 Puteaux AREP Lux V , ",1
"161 Brompton Road , London ( 1 ) ",1
"Seine  GmbH , ",1
"Seine GmbH , ",1
"1 cours Michelet , 92800 Puteaux Allianz Retraite SA , ",1
Figure 1 - Structure de l'actionnariat au 31 décembre 2022 ,1
% des droits de vote ,1
% des droits de ,1
vote ,1
"Tableau 1 - Répartition du capital au 31 décembre 2022 Allianz Vie est une entité détenue de façon ultime par le Groupe Allianz , dont la maison mère Allianz SE est une société européenne de droit allemand et dont le siège social est situé à Königinstrasse 28 , D - 80802 Munich en Allemagne . La maison mre est placée sous le contrôle de la BaFin . ",1
Allianz Vie est consolidée par intégration globale au sein du Groupe Allianz . ,1
"Allianz Vie est détenue à hauteur de 98,28 % par Allianz France et 1,72 % par Allianz IARD comme illustré par l'organigramme simplifié de la Figure 1 : ",1
Allianz S.E. ,1
Allianz Holding France ,1
Actionnaires Minoritaires ,1
"Allianz Logistique SAS , ",1
& administrateurs ,1
"Dans la structure juridique du Groupe Allianz , Allianz Vie est une entité d'assurance Vie exerçant principalement en France . Allianz Vie est habilitée à exercer en Libre Prestation de Services  LPS dans les vingt - sept ( 27 ) pays composant Union Européenne . Elle est agréée pour exercer dans la Principauté de Monaco , la Polynésie française , la Nouvelle Calédonie et Wallis & Futuna . ",1
"A titre principal , Allianz Vie exerce les opérations d'assurance Vie dans les branches suivantes : ( i ) XX - Vie - Décs  ( ii ) XXI - Nuptialité Natalité  ( ii ) XXII - Assurances liées à des fonds d'investissements ; ( iv ) XXIV - Capitalisation ; (  ) XXV - Gestion de fonds collectifs ; et , ( vi ) Prévoyance Collective . Elle exerce également toutes les opérations d'assurance Non - Vie dans les branches (  )   Accidents et ( ii )  - Maladie . ",1
"A l'exception de la branche Prévoyance Collective qui est affectée au Line of Business  LB  Assurance Maladie  , l'activité des autres branches Vie est allouée au LB  Assurance avec Participation aux bénéfices  ( PB ) et   Assurance indexée et en Unités de Comptes  ( UC ) . ",1
 11 ,1
La liste des filiales et participations ( supérieures à 10 % ) détenues par Allianz Vie est présentée dans le Tableau 2 . ,1
1 - Filiales ( plus de 50 % du capital détenu par la société ) ,1
"Allianz France Richelieu 1 SAS , ",1
" les placements , enregistrés en valeur de marché au bilan Solvabilité  et  leur coût historique dans les comptes sociaux ; ",1
"Comparés au bilan en normes françaises , les écarts de valorisation les plus importants concernent : ",1
"Les catégories d'actifs et de passifs qui composent le bilan Solvabilité  ont été valorisées conformément aux exigences rglementaires , c'est - à - dire , principalement selon une approche économique cohérente avec les données de marché . ",1
"Allianz Vie est exposée à des risques quantifiables , tels que les risques de marché , de souscription , de crédit et opérationnel et des risques non quantifiables , tels que les ",1
33 ,1
B.7 . ,1
B.8 . Autres informations . ,1
19 ,1
37 ,1
C.4 . ,1
C.5 . ,1
C.6 . ,1
C.7 . Autres informations ... ,1
E. ,1
D.1 . ,1
D.2 . ,1
D.3 . ,1
D.4 . ,1
D.5 . ,1
Risque de liquidité  ,1
Risque opérationnel ... ,1
Autres risques importants . ,1
embre 2022. Les ,1
B.6 . Fonction Actuarielle ..... ,1
32 ,1
"B.2 . B.3 . Système de gestion des risques , y compris 'évaluation interne des risques et de la solvabilité ... 28 B.4 . Système de Contrôle Interne B.5 . Fonction d'Audit Interne ",1
A.3 . ,1
Rapport sur la solvabilité ,1
et la situation financière ,1
"Conformément aux Articles 51 et 256 de la Directive 2009 / 138 / CE du Parlement Européen et du Conseil du 25 novembre 2009 sur l'accès aux activités de l'assurance et de la réassurance et leur exercice ( Solvabilité II ) , les entreprises d'assurance et de réassurance , ou les sociétés holding d'assurance doivent communiquer des informations de nature narrative à l'Autorité de Contrôle Prudentiel et de Résolution  ACPR , dont le champ est défini par le Règlement Délégué ( UE ) 2015/35 de la Commission du 10 octobre 2014 ( publié le 17 janvier 2015 ) , complété par les Guidelines on reporting and public disclosure ( EOPA - BS 15/109 du 30 juin 2015 ) . ",1
"Le présent Rapport sur la Solvabilité et la Situation Financière ( RSSF , également Solvency and Financial Condition Report - SFCR ) s'applique à Allianz Vie . Il a été approuvé par le Conseil d'Administration du 30 mars 2023 . ",1
"Les informations présentées dans le d ument sont étal sur la base des éléments connus au 31 projections reposent sur les meilleures informations disponibles à fin 2022 . Sauf indication contraire , les différents montants présentés dans ce document sont indiqués en milliers d'euros . Les acronymes sont définis dans le glossaire figurant à la fin du rapport . ",1
Table des matières ,1
A.1 . Activité  ,1
A.2 . ,1
A.4 . ,1
Exigences de compétence et d'honorabilité  ,1
A.5 . Autres informations  ,1
B.1 . ,1
Résultats des investissements  ,1
Résultat des autres activités ,1
Informations générales sur le système de ,1
gouvernance ... ,1
Sous - traitance ,1
C.1 . Risque de souscription ... C.2 . Risque de march  C.3 . Risque de crédit ,1
Actifs  ,1
Provisions techniques . ,1
Autres passif .. ,1
-183 ,1
5 194 ,1
Résultat de souscription ( En millions d'euros ) ,1
-162 ,1
Allianz Vie s'appuie sur le système de gouvernance d'Allianz France dont elle fait partie . Elle bénéficie ainsi d'une organisation efficiente et d'une expertise en matière de gestion des risques inhérents à son activité d'assurance Vie . ,1
"Les membres de son Conseil d'Administration et de sa Direction Générale répondent aux exigences réglementaires de compétence , d'expertise et d'honorabilité . Cela permet de définir et mettre en uvre une stratégie de développement en adéquation avec ses activités et le profil de risque souhaité . ",1
"En 2022 , le chiffre d'affaires d'Allianz Vie s'élève à 5 194 327 milliers d'euros , soit une baisse de 9,7 % par rapport à 2021 , principalement due à l'activité Allianz Life Luxembourg ( ALL ) . ",1
"En 2022 , le résultat de souscription s'établit à -182 787 milliers d'euros . La baisse s'explique par la hausse des provisions techniques sur la prévoyance faisant suite à un changement de table d'expérience en incapacité et invalidité et à la hausse de la variation du point Agirc - Arrco liée à l'inflation . ",1
"-216,4 % ",1
Résultat d'investissements ( En millins d'euros ) ,1
"-9,7 % ",1
1325 ,1
Modèle Interne ,1
"Allianz Vie évalue ses risques de souscription , de marché , de crédit et son risque opérationnel conformément au Modèle Interne d'Allianz ; celui - ci lui permettant de capturer et de modéliser correctement l'ensemble de ses risques financiers et assurantiels . ",1
"+ 4,3 % ",1
1382 ,1
"Cette section décrit le dispositif global de gestion des risques et de Contrôle Interne , organisé en trois ( 3 ) lignes de défense , dans le cadre duquel interviennent les quatre ( 4 ) Fonctions clés ( Gestion des Risques , Vérification de la Conformité , Actuarielle et Audit Interne ) requises par la rglementation Solvabilité I  Ce dispositif garantit une gestion efficiente des risques au sein d'Allianz Vie dans le respect des principes de gouvernance partagés . ",1
"Au titre de l'exercice 2022 , aucun changement important n'est survenu dans le système de gestion des risques . ",1
Le profil de risque est une composante importante du dispositif de gestion des risques . Cette section décrit la manière dont les fonctions en charge de la gestion des risques garantissent la maîtrise des risques et leur atténuation . ,1
61 ,1
5 750 ,1
Méthodes de valorisation alternatives ..... ,1
.55 ,1
Autres information  ,1
E.1 . ,1
Fonds propres  ,1
E.2 . Capital de solvabilité requis et minimum de capital requis . ,1
E.4 . Différences entre la Formule Standard et tout Modèle Interne utilisé ... ,1
.43 ,1
.47 ,1
49 ,1
.59 ,1
"Les activités principales d'Allianz Vie couvrent les activités d'assurance ie dans les branches suivantes : ( i ) Vie - Décès , ( ii ) Assurances liées à des fonds d'investissements , ( iii ) Capitalisation , ( iv ) Gestion de fonds collectifs et ( v ) Prévoyance Collective . Elle exerce également des opérations d'assurance Non - Vie dans les branches Accidents et Maladie . ",1
E.3 . Utilisation du sous - module  risque sur actions  fondé sur la durée dans le calcul du capital de solvabilité requis 69 ,1
.68 ,1
.69 ,1
E.5 . Non - respect du minimum de capital requis et non respect du capital de solvabilité req . .73 ,1
E.6 . Autres information .. ,1
.73 ,1
 3 ,1
"Allianz Vie est une filiale d'Allianz France , appartenant au Groupe Allianz , spécialisée dans les produits d'assurance Vie . Elle exerce ses activités principalement en France . ",1
"Génération Vie SA , ",1
"Passage des Princes SAS , ",1
901 ,1
"1,36 % ",1
La répartition des investissements hors actifs en couverture des engagements en unités de compte est la suivante : ,1
En milliers d'Euros Obligations Obligations d'Etat Obligations secteur privé Autres ,1
Immobilier de placement ,1
Autres Placements  Prêts et prêts hypothécaires ,1
Trésorerie et quivalent de trésorerie ,1
25 507 610 12 878 865 12 628 699 ,1
809 670 585 147 ,1
11 992 826 ,1
128 473 ,1
"% Valeur au bilan 60,19 % ",1
42 376 486 ,1
"1,91 % 1,38 % ",1
"28,30 % 7,91 % ",1
"0,30 % ",1
38 273 546 21 684 551 16 588 351 ,1
780 154 ,1
14 808 276 ,1
200 077 ,1
"% Valeur au bilan 66,61 % ",1
Les actifs détenus par Allianz Vie à des fins d'investissement sont principalement constitués par les placements issus des engagements provenant des activités d'assurance . ,1
a ) Répartition du portefeuille des placements financiers ,1
A.3.1 . Le résultat financier et ses composantes ,1
56 827 ,1
-555 664 ,1
2021 16 919 ,1
-171 593 ,1
-94 516 ,1
86 920 ,1
-162 270 ,1
Variation -103 013 ,1
5 231 ,1
20 438 ,1
A.3 . Résultats des investissements ,1
-20 517 ,1
"Le résultat de souscription Allianz Vie , hors résultat financier , s'établit à -182 787 milliers d'euros contre -162 270 milliers d'euros en décembre 2021 : ",1
 Assurance Santé / Prévoyance ,1
"Le résultat de souscription s'établit à -86 093 milliers d'euros , soit une dégradation de -103 013 milliers d'euros , par rapport à 'exercice précédent , due à la hausse des provisions techniques sur la Prévoyance faisant suite à un changement de table d'expérience en incapacité et à la hausse de la valorisation du point Agirc - Arrco liée à l'inflation . ",1
 Assurance avec Participation aux bénéfices - PB et en Unités de comptes  UC ,1
"Le résultat s'établit à -204 051 milliers d'euros , soit une variation de + 62 058 milliers d'euros par rapport à 2021 expliquée principalement par la reprise de la provision pour garantie plancher liée aux marchés financiers et par la baisse frais généraux par rapport à l'année dernière . ",1
"Le produit Allianz Vie Fidélité commercialisé depuis novembre 2020 a entraîné un montant de transferts très important ( 2 829 milliers d'euros de transferts entrants sur le produit Allianz Vie Fidélité ) . Le produit Allianz ie Fidélité prévoit d'augmenter le rendement du support garanti grâce à l'investissement des intérêts dans une UC . Au terme d'une période définie , l'assuré perçoit la performance de l'UC et un bonus inversement proportionnel à la fidélité des autres souscripteurs du contrat . La conséquence s'observe sur les marges UC car la part UC des transferts sortants est mesurée à 44 % contre 55 % de part UC sur les transferts ",1
entrants . ,1
57 456 667 ,1
"0,98 % ",1
"YAO NEWREP Investments SA , ",1
"25,77 % 4,93 % ",1
b ) Le résultat d'investissement ,1
L'évolution du résultat d'investissement est principalement liée à l'allocation stratégique des actifs financiers et à l'évolution des marchés financiers . ,1
"En 2022 , le taux de réinvestissement sur les obligations arrivées à terme s'élève à 2,34 % . ",1
En milliers d'Euros Revenus courants ,1
Plus ou moins values réalisées Dotation / Reprise de provision ,1
"pour dépréciation durable Effects de change , option de mise en valeur , produits de ",1
couverture ,1
Frais des placements Résultats des investissements ,1
Instruments de taux ,1
920 234 -14 935 ,1
1916 ,1
907 216 ,1
 frais de placements moindres ,1
961 936 ,1
-8 918 ,1
1015 ,1
954 033 ,1
-41 702 -6 017 ,1
16  ,1
 15 ,1
La catégorie  Autres placements ' correspond principalement à des participations et des fonds d'investissements . ,1
"Les portefeuilles sont principalement composés d'instruments de taux , avec une diversification apportée par des investissements en actions , en immobilier et dans des actifs alternatifs du type Private Equity ou infrastructures . ",1
net . ,1
"0,35 % ",1
-12 765 936 -8 805 686 -3 959 652 ,1
29 516 ,1
22 578 ,1
-2 815 450 ,1
-15 080 181 ,1
"-26,25 % ",1
* Comprend des participations à hauteur de 46 % au 31 décembre 2022 et 39 % au 31 décembre 2021.  comprend aussi les fonds d'investissement et la valeur des produits dérivés ,1
% Variation ,1
"Le portefeuille d'investissements d'Allianz Vie se décompose en un fond général qui représente près de 28 milliards d'euros , soit environ 68 % des actifs en valeur de marché , et des fonds cantonnés adossés aux contrats de type épargne . ",1
"-33,35 % ",1
"3,78 % ",1
"4,01 % ",1
"-19,01 % ",1
"18,39 % ",1
"-35,79 % ",1
Tableau 7 - Répartition du portefeuille d'investissement en juste valeur Solvabilité  ,1
"Les actifs financiers d'Allianz Vie ont diminué de 15,2 milliards d'euros passant de 57,4 milliards d'euros en 2021 à 42,4 milliards d'euros en 2022. Cette diminution s'explique par une baisse de la poche taux liée à l'évolution des taux d'intérêt sur l'exercice . ",1
-74 684 ,1
36 838 ,1
-37 846 ,1
-205 2919 ,1
Sirius SA ,1
SNC Allianz Informatique ,1
Arep Lux VIII ,1
Allianz PRONY SAS ,1
Arep Lux V ,1
Génération Vie ,1
Passage Des Princes SAS ,1
YAO NEWREP Investments SA SARL AZ Euro Investments Lux ,1
Allianz US Debt Holding SA SARL Allianz Investments  Lux ,1
Tableau 3 -Détail des participations dans les entreprises liées ,1
"Au 31 décembre 2022 , la répartition du personnel en équivalent à temps plein est comme suit : ",1
En nombre ,1
Personnel en Equivalent Temps Plein ( ETP ) Personnel intérimaire en Equivalent Temps Plein ( ETP ) ,1
Tableau 4  Répartition du personnel en Equivalent Temps Plein ,1
A.1.2  Changements notables et autres informations ,1
a ) Acquisitions et / ou désinvestissements ,1
Allianz Vie n'a pas initié d'acquisition et / ou de désinvestissement notable en 2022 . ,1
2371 ,1
"5,75 % ",1
Allianz France Real Estate Sarl ,1
Madeleine Opéra SAS ,1
Vignobles de Larose ,1
"97,34 % ",1
"SARL AZ Euro Investments , ",1
"14 bd F.D. Roosevelt , L - 2450 Luxembourg Allianz US Debt Holding SA , ",1
"10-12 bd F.D. Roosevelt , L - 2450 Luxembourg ",1
"SCI Allianz Arc de Seine , ",1
"1 cours Michelet , 92800 Puteaux SARL Allianz Investments I , ",1
Tableau 2 - Détails des filiales et participations supérieures à 10 % ,1
Quote - part du capital détenu en % ,1
Entité déconsolidée ,1
Les participations dans les entreprises liées détenues par Allianz Vie au 31 décembre 2022 sont présentées dans le Tableau 3 . ,1
Assurances médicales SA ( ex UNIM ) ,1
En % de détention ,1
Allianz France Richelieu 1 SAS ,1
Allianz Logistique SAS ,1
Allianz Retraite SA ,1
Seine GmbH ,1
Algr 1.729 17/12/31 ,1
Algr 1.413 18/12/28 ,1
Seine  GmbH ,1
2474 ,1
-103 7 ,1
A.2 . Résultat de souscription ,1
529 971 ,1
3 626 675 ,1
" e taux d'UC en Epargne individuelle s'élève à 51 % , en ligne sur tous les réseaux grâce aux règles de souscription appliquées depuis 2020. Ce taux est en ligne avec la politique de développement et il est supérieur au marché ( 40 % ) 10 ;  le chiffre d'affaires de la Retraite collective affiche une progression de + 5,1 % . ",1
"Le chiffre d'affaires s'élève à 2 085 471 milliers d'euros , en baisse de -1,8 % par rapport à l'an passé : ",1
" a Santé Prévoyance individuelle connait une hausse ( + 7,0 % ) , liée principalement aux nouvelles mesures tarifaires entrainant une revalorisation des contrats sur la Santé individuelle ( affinitaires ) ; ",1
3 569 097 ,1
520 ,1
57 058 ,1
2 123 317 ,1
1 593 347 ,1
" 'Epargne individuelle est en baisse de -14,6 % , expliquée principalement par l'activité ALL ( Allianz Life Luxembourg ) qui était en ligne avec les orientations stratégiques ; ",1
5 749 992 ,1
" la campagne de renouvellement sur la Santé Prévoyance collective conduisant à la hausse des résiliations est à l'origine de la décroissance sur ce périmètre ( -4,7 % ) . ",1
2022 -86 093 ,1
-166 362 ,1
-37 689 ,1
-182 787 ,1
-517 818 ,1
-520 532 ,1
Tableau 6 - Résultat de souscription net de réassurance en normes françaises ,1
"Le chiffre d'affaires en assurance Vie Epargne individuelle et Retraite ( individuelle et collective ) s'établit à 3 108 856 milliers d'euros , en baisse de -14,3 % par rapport à l'an passé : ",1
"En 2022 , le chiffre d'affaires est en baisse sur l'Epargne individuelle et en ligne avec les orientations stratégiques avec un taux d'Unités de Comptes à 51 % en assurance Vie bien au - dessus du marché . ",1
Autres * ,1
 13 ,1
A.2.1 . Activité de souscription par ligne d'activité ,1
"Le chiffre d'affaires brut de réassurance d'Allianz Vie s'établit à 5 194 327 milliers d'euros au 31 décembre 2022 contre 5 749 992 milliers d'euros au 31 décembre 2021. Cette variation est due principalement à une baisse de l'assurance avec Participation aux Bénéfices ( PB ) et Unités de Comptes ( UC ) , notamment sur la partie Epargne individuelle . ",1
( PB ) et Unités de Comptes ( UC ) ,1
Epargne Individuelle Retraite Individuelle Retraite Collective Assurance Santé / Prévoyance Santé Prévoyance Individuelle Santé Prévoyance Collective ,1
A.2.2 . Résultat de souscription par ligne d'activité ,1
3 108 856 ,1
Assurance en Unités de Comptes ,1
* Correspond aux autres frais ,1
Tableau 5 - Le chiffre d'affaires brut de réassurance en normes françaises Assurance avec Participation aux bénéfices - PB et Unités de compte - UC ,1
3 048 565 ,1
315 ,1
59 976 2 085 471 566 809 1518 662 ,1
5 194 327 ,1
10 Source  FFA ,1
14  ,1
Données en normes françaises . ,1
Données intégrant la coassurance ,1
"une évaluation régulière dans le cadre des clôtures comptables du bilan économique , des fonds propres économiques , et du Risk Capital pour le Modèle nterne ; ",1
des évaluations ponctuelles relatives à des stress - tests réglementaires ou internes ; ,1
Inflation de frais de maintenance + 1 % Mortalité + 15 % pour produits avec risque de décès Mortalité + 5 % pour produit avec risque de morbidité Mortalité -20 % pour produit avec risque de longévité Risque Spread de crédit + 100pdb Risque Spread de crédit -100pdb Ad - hoc A ,1
Autres créances ( hors assurance ) Trésorerie et équivalent trésorerie Autres actifs non mentionnés dans les postes ci - dessus ,1
 provisions techniques cédées : + 81 655 milliers d'euros dus à la valorisation à la meilleure estimation en MVBS . ,1
 impôts différés actifs : 368 123 milliers d'euros dus à l'absence d'impôts différés en normes franaises ; ,1
 actifs incorporels : -41 598 milliers d'euros dus à l'absence d'actifs incorporels cessibles en MVBS  ,1
 frais d'acquisition reportés : 11720 milliers d'euros dus à l'absence de frais d'acquisition reportés en MVBS  ,1
 Autres créances ( Hors réassurance ) : -11 227 milliers d'euros principalement dus à l'absence de Primes sur swap de taux en MVBS ,1
Les catégories d'actifs présentés dans le tableau suivant sont identiques à celles figurant dans le bilan Solvabilité  . ,1
 49 ,1
Impôts différés actifs ,1
mmobilisations corporelles pour usage propre ,1
Placements ( autres que les actifs en représentation de contrats en UC ou ,1
indexés ) ,1
Immobilier ( autre que pour usage propre ) ,1
Participations Actions Actions cotées Actions non cotées ,1
Obligations Obligations d'Etat Obligations de sociétés ,1
Titres garantis Fonds d'investissement ,1
Tableau 17  Liste des Actifs en Solvabilité  ,1
Dépôts autres que ceux assimilables à de la trésorerie Placements en représentation de contrats en UC ou indexés ,1
Prêts et prêts hypothécaires Autres prêts et prêts hypothécaires Avances sur polices Provisions techniques cédées Non vie hors santé Santé similaire à la non vie ,1
"Vie et santé similaire à la vie , hors UC ou indéxés ",1
 prêts et prêts hypothécaires :  360 469 milliers d'euros dus à la différence de valorisation entre les deux normes ; ,1
 immobilisations corporelles pour usage propre : + 127 809 milliers d'euros dus à la différence de valorisation entre les deux normes  ,1
 placements financiers : 2 526 392 milliers d'euros dus à la différence de valorisation entre les deux normes ( principalement au prix d'acquisition en normes françaises et à la valeur de marché en MVBS ) ; ,1
" juste valeur majoritairement basée sur des données de marché observables : en utilisant les prix sur un marché actif pour des actifs ou passifs similaires , avec des ajustements destinés à prendre en compte les spécificités de ces actifs et passifs  valoriser ; ",1
 47 ,1
D ,1
"Conformément à l'Article 75 de la Directive Solvabilité  , les actifs et passifs sont valorisés selon une approche économique cohérente avec les données de marché ( market - consistent ) , comme suit : ",1
" les actifs sont valorisés au montant pour lequel ils pourraient être échangés dans le cadre d'une transaction conclue , dans des conditions de concurrence normales , entre des parties informées et consentantes ; ",1
" es passifs sont valorisés au montant pour lequel ils pourraient être transférés ou réglés dans le cadre d'une transaction conclue , dans des conditions de concurrence normales , entre des parties informées et consentantes ; ",1
" lors de la valorisation des passifs , aucun ajustement visant à tenir compte de la qualité de crédit propre de l'entreprise d'assurance ou de réassurance n'est effectué . ",1
La mesure de la juste valeur suit la hiérarchie d'évaluation suivante au sein d'Allianz Vie : ,1
 juste valeur mesurée par référence à un marché actif : en utilisant les prix cotés ( non ajustés ) sur des marchés actifs pour des actifs et passifs identiques ou similaires  ,1
 juste valeur majoritairement basée sur des données de marché non observables : utilisant des techniques de valorisation ,1
Les principaux écarts de valorisation entre la norme Solvabilité  et les états financiers en normes françaises apparaissent au niveau des postes bilanciels suivants : ,1
basées sur : ,1
'approche de marché utilisant des prix récents et d'autres informations pertinentes relatives à des transactions de marché impliquant des actifs et passifs similaires en substance ; ,1
"'approche par résultat utilisant l'analyse des flux de trésorerie actualisés , les modèles d'évaluation d'options ou éventuellement d'autres techniques d'actualisation ; ou , ",1
'approche par les coûts utilisant des montants qui seraient aujourd'hui nécessaires pour construire ou remplacer la capacité de service d'un actif . ,1
"Un instrument est considéré comme coté sur un marché actif si des cours sont aisément et régulièrement disponibles auprès d'une bourse , d'un courtier , d'un négociateur , d'un service de cotation ou d'une agence réglementaire et que ces prix représentent des transactions réelles et intervenant régulièrement sur le marché dans des conditions de concurrence normales . ",1
"Un marché est considéré inactif si ce dernier présente des indicateurs tels qu'une baisse significative du volume des transactions et du niveau d'activité sur le marché , une forte dispersion des prix disponibles dans le temps et entre les différents intervenants de marché mentionnés supra ou de l'ancienneté des dernières transactions observées sur le marché dans des conditions de concurrence normales . ",1
Le bilan sous Solvabilité  est établi conformément aux principes de proportionnalité et de matérialité définis par la norme . ,1
D.1 . Actifs ,1
"Santé similaire à la vie Vie hors santé , UC ou indexés Dépôts auprès des cédantes Créances nées d'opérations d'assurance Créances nées d'opérations de réassurance ",1
368 123 318 362 ,1
41 695 ,1
5 540 849 809 670 ,1
200 077 48 ,1
78 512 915 ,1
290 980 -62 581 ,1
-15 122 301 ,1
22 578 -277 215 ,1
29 516 -152 643 ,1
182 158 ,1
-12 765 936 ,1
-8 805 686 ,1
-3 959 652 ,1
-2 245 090 ,1
113 846 ,1
-1 292 872 ,1
586 522 ,1
-65 807 ,1
11 737 ,1
11737 ,1
20 012 ,1
8 275 ,1
757 832 ,1
15 493 ,1
939 300 ,1
464 180 315 974 ,1
311 538 498 132 ,1
6 802 353 167 647 ,1
50 ,1
823 797 128 473 ,1
6 ,1
77 143 380 944 ,1
54 535 580 ,1
5 818 064 780 154 ,1
38 273 546 ,1
344 084 ,1
21 684 551 ,1
16 588 351 ,1
9 047 443 53 800 ,1
18 178 529 ,1
2 575 558 ,1
256 487 ,1
208 282 ,1
43 558 ,1
Aucune information supplémentaire concernant le profil de risque d'Allianz Vie n'est à reporter . ,1
C.7 . Autres informations ,1
"La Direction des Risques travaille , en collaboration avec d'autres directions , sur l'identification et l'évaluation du risque de durabilité , dans l'objectif de mieux prendre en compte des effets de moyen et long terme associés aux évènements environnementaux , sociétaux et de gouvernance , tels que le changement climatique , la perte de biodiversité , la corruption ou les environnements de travail dangereux . ",1
"C.6.5 . Risques environnementaux , sociétaux et de gouvernance ",1
"47,8 ",1
"38,1 ",1
"37,1 ",1
"34,2 ",1
"28,1 ",1
"14,1 ",1
"12,1 ",1
"9,0 ",1
"648,1 ",1
Risk Capital 2021 ( En millions d'Euros ) ,1
"140,5 ",1
"137,2 ",1
"135,1 ",1
"84,8 ",1
"44,5 ",1
"34,5 ",1
"43,0 ",1
"47,5 ",1
117 ,1
"138,0 ",1
"137,1 ",1
"139,6 ",1
"Transaction Capture , ",1
mployment Practices and ,1
TOTAL ,1
Level 2 Risk Category ,1
Monitoring and Reporting ,1
System Security ,1
Improper Business or ,1
Market Practices  ,1
Suppliers ,1
Execution & ,1
Risk Capital 2022 ( En millions d'Euros ) ,1
Maintenance ,1
Theft and Fraud ,1
Suitability  ( includ  ,1
Advisory Activity )  ,1
Defective Products  ,1
Transportation and ,1
other Disruption ,1
Contractual customer documents ,1
"741,3 ",1
Weight ,1
22 % ,1
C.6.1 . Risques stratégiques ,1
-17 % ,1
-35 % ,1
-70 % ,1
3 % ,1
-30 % ,1
-13 % ,1
C.6 . Autres risques importants ,1
D'autres risques importants sont également évalués notamment via le processus d'identification et d'évaluation des risques majeurs - Top Risk Assessment . ,1
"Les risques stratégiques correspondent au risque impactant les résultats et la solvabilité en raison de changements de conditions de marchés et / ou de décisions stratégiques de l'entreprises mal maîtrisées ou mal appliquées telles que le choix de nouveaux partenariats , la politique d'externalisation de processus , le développement de lignes de métier , l'acquisition ou la cession de portefeuilles de contrats ou encore les systèmes de gestion informatique . ",1
31 % ,1
"Allianz Vie pilote de façon rapprochée et coordonnée sa stratégie de développement et sa gestion des risques en particulier via la participation de la Direction des Risques , ds les premières étapes , dans les projets stratégiques majeurs ( e.g. projets majeurs de cession ou d'acquisition ) , et dans l'analyse prospective à travers 'ORSA ( cf. Section B.3 . Système de gestion des risques , y compris l'évaluation internes des risques et de la solvabilité ) . ",1
C.6.2  Risque de réputation ,1
